V1	V2	sum
Cluster_142	MG100156	861.988592098517
Cluster_142	MG100157	1207.32083160727
Cluster_142	MG100158	824.880285224806
Cluster_142	MG100159	3671.52952292224
Cluster_142	MG100160	639.658549137488
Cluster_142	MG100161	981.314088089891
Cluster_142	MG100162	732.017027441104
Cluster_142	MG100163	381.736627107766
Cluster_142	MG100164	393.82536966678
Cluster_142	MG100165	514.558498492527
Cluster_142	MG100166	1950.98510040337
Cluster_142	MG100167	862.936465814093
Cluster_142	MG100168	4411.81300873255
Cluster_142	MG100169	483.894302592477
Cluster_142	MG100170	1089.71787657987
Cluster_142	MG100171	1025.43732037312
Cluster_142	MG100172	2859.67920386118
Cluster_142	MG100173	3276.96929020283
Cluster_142	MG100174	510.630275039462
Cluster_142	MG100175	5126.74301540916
Cluster_142	MG100176	1709.82253097785
Cluster_142	MG100177	2200.83841445753
Cluster_142	MG100178	2085.23005713277
Cluster_142	MG100179	1434.82279449636
Cluster_142	MG100180	4702.16255304589
Cluster_142	MG100181	894.495711026054
Cluster_142	MG100182	2341.30389656929
Cluster_142	MG100184	2353.53670897155
Cluster_142	MG100185	483.141864995283
Cluster_142	MG100186	1411.30788965019
Cluster_142	MG100187	291.270621686564
Cluster_142	MG100188	1068.58194225932
Cluster_142	MG100189	768.43502417817
Cluster_142	MG100190	1053.5499188931
Cluster_142	MG100191	1646.28202333765
Cluster_142	MG100192	1115.98908364579
Cluster_142	MG100193	570.872668753863
Cluster_142	MG100194	489.803195110886
Cluster_142	MG100196	1777.76999977057
Cluster_142	MG100197	312.402374258044
Cluster_142	MG100198	724.461131719282
Cluster_142	MG100199	1004.98827647226
Cluster_142	MG100200	1535.99065226261
Cluster_142	MG100201	2055.11108465559
Cluster_142	MG100202	552.10136274461
Cluster_142	MG100203	609.279758058684
Cluster_142	MG100204	1912.67083221366
Cluster_142	MG100205	1579.32821187316
Cluster_142	MG100206	910.440226520735
Cluster_142	MG100207	3346.44075318008
Cluster_142	MG100208	3173.53665940287
Cluster_143	MG100125	1805.54906488509
Cluster_143	MG100126	475.889998600688
Cluster_143	MG100127	714.618022189743
Cluster_143	MG100128	1191.74483556462
Cluster_143	MG100129	1472.44830943754
Cluster_143	MG100130	779.003400422215
Cluster_143	MG100131	3601.28596704333
Cluster_143	MG100132	711.205235014041
Cluster_143	MG100133	2166.77813359155
Cluster_143	MG100134	1650.14122745073
Cluster_143	MG100136	2445.27881166035
Cluster_143	MG100137	308.005259695331
Cluster_143	MG100138	1293.92424631942
Cluster_143	MG100139	3374.27058800636
Cluster_143	MG100140	515.438747894595
Cluster_143	MG100141	1087.24280082547
Cluster_143	MG100142	288.184438040346
Cluster_143	MG100143	560.923334987249
Cluster_143	MG100144	744.928376218127
Cluster_143	MG100145	748.057171175038
Cluster_143	MG100146	972.749359005235
Cluster_143	MG100147	505.077544800513
Cluster_143	MG100148	842.901485159889
Cluster_143	MG100149	923.036980902251
Cluster_143	MG100150	387.211370713388
Cluster_143	MG100151	2437.44400196864
Cluster_143	MG100152	5391.15118187562
Cluster_143	MG100153	1206.9774372141
Cluster_143	MG100154	820.204918996804
Cluster_143	MG100155	1603.41573641655
Cluster_143	MG100156	3512.33321470628
Cluster_143	MG100157	1130.36535630229
Cluster_143	MG100158	1167.48639342707
Cluster_143	MG100159	4408.07431135385
Cluster_143	MG100160	538.546263364867
Cluster_143	MG100161	4970.34842023158
Cluster_143	MG100162	544.438914592575
Cluster_143	MG100163	223.567527958142
Cluster_143	MG100164	332.230743733076
Cluster_143	MG100165	607.410651806164
Cluster_143	MG100166	3150.03118005119
Cluster_143	MG100167	1404.31387772981
Cluster_143	MG100168	1930.60155743282
Cluster_143	MG100169	1364.49695100144
Cluster_143	MG100170	758.991709868923
Cluster_143	MG100171	1033.66538364194
Cluster_143	MG100172	1408.26121233206
Cluster_143	MG100173	820.200290969149
Cluster_143	MG100174	476.34881252527
Cluster_143	MG100175	1200.60041728281
Cluster_143	MG100176	1235.94319997599
Cluster_143	MG100177	137.712506183285
Cluster_143	MG100178	2351.91809794767
Cluster_143	MG100179	2344.17735345116
Cluster_143	MG100180	2822.97761003534
Cluster_143	MG100181	460.97780623367
Cluster_143	MG100182	2880.00864768323
Cluster_143	MG100183	152.045005321575
Cluster_143	MG100184	2263.15283269472
Cluster_143	MG100185	358.837809136731
Cluster_143	MG100186	807.436302325559
Cluster_143	MG100187	216.033131987957
Cluster_143	MG100188	517.849142050855
Cluster_143	MG100189	763.172216747766
Cluster_143	MG100190	632.701805778255
Cluster_143	MG100191	720.477740643584
Cluster_143	MG100192	675.386362207644
Cluster_143	MG100193	644.198633514688
Cluster_143	MG100194	367.158156155461
Cluster_143	MG100195	588.966267470272
Cluster_143	MG100196	1520.83266338134
Cluster_143	MG100198	1551.96006718426
Cluster_143	MG100199	634.115118389464
Cluster_143	MG100200	827.178410249408
Cluster_143	MG100201	1298.74094480097
Cluster_143	MG100202	666.637343915162
Cluster_143	MG100203	388.050153577381
Cluster_143	MG100204	2023.43424556235
Cluster_143	MG100205	10940.3768558444
Cluster_143	MG100206	920.505378769547
Cluster_143	MG100207	7027.20426439957
Cluster_143	MG100208	440.460787265825
Cluster_144	MG100125	1425.21547726921
Cluster_144	MG100126	4419.93613346626
Cluster_144	MG100127	1983.08677653555
Cluster_144	MG100128	2365.02795414817
Cluster_144	MG100129	2393.5176192978
Cluster_144	MG100130	1812.98481319317
Cluster_144	MG100131	933.462109067173
Cluster_144	MG100132	2644.42815967951
Cluster_144	MG100133	3195.43194174095
Cluster_144	MG100134	2133.65881638473
Cluster_144	MG100135	382.645359396499
Cluster_144	MG100136	3964.16029245773
Cluster_144	MG100137	1052.01951973196
Cluster_144	MG100138	1499.88719110473
Cluster_144	MG100139	1172.17732624651
Cluster_144	MG100140	968.715758377027
Cluster_144	MG100141	1068.7369665418
Cluster_144	MG100142	248.527691522958
Cluster_144	MG100143	611.225095405148
Cluster_144	MG100144	712.279693533131
Cluster_144	MG100146	1144.54738669259
Cluster_144	MG100147	739.064339130052
Cluster_144	MG100148	1657.60257158799
Cluster_144	MG100149	1159.78790432458
Cluster_144	MG100150	648.941294558355
Cluster_144	MG100151	1247.39792379601
Cluster_144	MG100152	774.104138892022
Cluster_144	MG100153	1200.55720427651
Cluster_144	MG100154	1565.17688739882
Cluster_144	MG100155	612.995453565938
Cluster_144	MG100156	820.479130838014
Cluster_144	MG100157	750.443100636485
Cluster_144	MG100158	941.286281035693
Cluster_144	MG100159	1377.52138375563
Cluster_144	MG100160	899.943127946708
Cluster_144	MG100161	1915.56753145389
Cluster_144	MG100162	1338.23180320698
Cluster_144	MG100163	419.413509381222
Cluster_144	MG100164	435.147584084275
Cluster_144	MG100166	1261.48935712143
Cluster_144	MG100167	904.810616273422
Cluster_144	MG100168	4200.30011388005
Cluster_144	MG100169	551.624870478568
Cluster_144	MG100170	1163.38829600421
Cluster_144	MG100171	790.730615326904
Cluster_144	MG100172	1169.96307810937
Cluster_144	MG100173	1616.30629950289
Cluster_144	MG100174	574.068864832392
Cluster_144	MG100175	1451.39644369846
Cluster_144	MG100176	1045.26519278753
Cluster_144	MG100177	926.364509562109
Cluster_144	MG100178	3986.53686323589
Cluster_144	MG100179	1192.63113860414
Cluster_144	MG100180	1665.01129795425
Cluster_144	MG100181	1199.61822558131
Cluster_144	MG100182	4300.00925515699
Cluster_144	MG100184	1062.9473830541
Cluster_144	MG100185	483.247419826494
Cluster_144	MG100186	1907.74448660923
Cluster_144	MG100187	348.206364980256
Cluster_144	MG100188	3219.48429246171
Cluster_144	MG100189	897.686654281339
Cluster_144	MG100190	720.350139830511
Cluster_144	MG100191	2664.55954920424
Cluster_144	MG100192	1278.73022771182
Cluster_144	MG100193	662.830107941587
Cluster_144	MG100194	535.922667582023
Cluster_144	MG100195	612.524045461721
Cluster_144	MG100196	1024.08509075332
Cluster_144	MG100198	1391.97708318575
Cluster_144	MG100199	1526.32485423174
Cluster_144	MG100200	1210.73110827145
Cluster_144	MG100201	1505.22318378787
Cluster_144	MG100202	662.179310207381
Cluster_144	MG100203	880.024218683104
Cluster_144	MG100204	2034.31353052648
Cluster_144	MG100205	3056.64627781598
Cluster_144	MG100206	550.574827799256
Cluster_144	MG100207	3332.72655345073
Cluster_144	MG100208	2138.63467932429
Cluster_145	MG100125	4965.39035400634
Cluster_145	MG100126	2755.0008952312
Cluster_145	MG100127	159.883967577417
Cluster_145	MG100128	213.587791578114
Cluster_145	MG100129	4010.00117910775
Cluster_145	MG100130	11353.611945472
Cluster_145	MG100131	6861.19259612986
Cluster_145	MG100132	249.664139382818
Cluster_145	MG100133	9220.67785680377
Cluster_145	MG100134	11340.5634092148
Cluster_145	MG100135	316.055728823859
Cluster_145	MG100136	168.241901463341
Cluster_145	MG100137	265.902904775234
Cluster_145	MG100138	261.614159363271
Cluster_145	MG100139	158.643078364781
Cluster_145	MG100140	180.184385075891
Cluster_145	MG100141	204.180477910662
Cluster_145	MG100142	219.728355423487
Cluster_145	MG100143	768.012288099704
Cluster_145	MG100144	197.441794779079
Cluster_145	MG100145	289.522468060686
Cluster_145	MG100146	419.170402853413
Cluster_145	MG100147	248.467794568517
Cluster_145	MG100148	293.899743408595
Cluster_145	MG100149	171.763209610689
Cluster_145	MG100150	5248.25602500166
Cluster_145	MG100151	471.940763532115
Cluster_145	MG100152	125148.508614187
Cluster_145	MG100153	295.131339351194
Cluster_145	MG100154	196.512803884672
Cluster_145	MG100155	223.609549662881
Cluster_145	MG100156	258.042324806792
Cluster_145	MG100157	141.969554977049
Cluster_145	MG100158	8421.82096782981
Cluster_145	MG100159	195.043999075686
Cluster_145	MG100160	167.608190526502
Cluster_145	MG100162	8351.62768022177
Cluster_145	MG100163	181.607747428071
Cluster_145	MG100164	397.214591956793
Cluster_145	MG100165	1478.92023312711
Cluster_145	MG100166	147.978597206783
Cluster_145	MG100167	54.1770506013653
Cluster_145	MG100168	317.572570352556
Cluster_145	MG100170	241.136442872668
Cluster_145	MG100171	5242.91084469907
Cluster_145	MG100172	279.416404717273
Cluster_145	MG100173	782.844856366417
Cluster_145	MG100174	131.921006641405
Cluster_145	MG100175	260.779198880549
Cluster_145	MG100176	785.64653488048
Cluster_145	MG100177	1008.88130372161
Cluster_145	MG100178	103.017721948609
Cluster_145	MG100179	203.804990130025
Cluster_145	MG100180	206.136870260697
Cluster_145	MG100181	191.872163042318
Cluster_145	MG100182	150.766496870087
Cluster_145	MG100184	186.399074747058
Cluster_145	MG100185	218.533402397782
Cluster_145	MG100186	125.731759039973
Cluster_145	MG100187	193.610842207164
Cluster_145	MG100188	212.062485337311
Cluster_145	MG100189	37946.6666023707
Cluster_145	MG100190	198.265065775005
Cluster_145	MG100191	195.444395877833
Cluster_145	MG100192	77.3574688636188
Cluster_145	MG100193	334.079582465483
Cluster_145	MG100194	410.172272354389
Cluster_145	MG100196	1515.62020150176
Cluster_145	MG100197	284.450404005983
Cluster_145	MG100199	14730.2917242355
Cluster_145	MG100200	564.251973092737
Cluster_145	MG100201	220.929041977996
Cluster_145	MG100202	211.409767611189
Cluster_145	MG100204	204.861760073506
Cluster_145	MG100205	192.942914168376
Cluster_145	MG100206	7159.75872374935
Cluster_145	MG100207	364.618022310377
Cluster_145	MG100208	193.368893605474
Cluster_145	MG100209	245.254300768104
Cluster_146	MG100125	1259.81195451
Cluster_146	MG100126	261.198430623482
Cluster_146	MG100127	260.029436246714
Cluster_146	MG100128	1710.33924999948
Cluster_146	MG100129	1398.17963987237
Cluster_146	MG100130	353.549102406575
Cluster_146	MG100131	199.629041671005
Cluster_146	MG100132	14584.1772061504
Cluster_146	MG100133	2644.68832449861
Cluster_146	MG100134	278.729155451249
Cluster_146	MG100135	68.5869513043896
Cluster_146	MG100136	262.379424605996
Cluster_146	MG100137	267.663816943485
Cluster_146	MG100138	438.572081167419
Cluster_146	MG100139	225.334697870259
Cluster_146	MG100140	6447.71289984733
Cluster_146	MG100141	398.902779889303
Cluster_146	MG100142	42.2582826233942
Cluster_146	MG100143	6015.36757221656
Cluster_146	MG100144	120.091269364717
Cluster_146	MG100145	280.833054769081
Cluster_146	MG100146	1497.23590639241
Cluster_146	MG100147	227.959968944599
Cluster_146	MG100148	578.999566665455
Cluster_146	MG100149	225.823627301453
Cluster_146	MG100150	686.941926328978
Cluster_146	MG100151	408.735554316803
Cluster_146	MG100152	738.755845960474
Cluster_146	MG100153	429.109496358988
Cluster_146	MG100154	492.690548942418
Cluster_146	MG100155	188.992025657674
Cluster_146	MG100156	299.347393162458
Cluster_146	MG100157	841.645880822804
Cluster_146	MG100158	3029.33612547275
Cluster_146	MG100159	196.627618446245
Cluster_146	MG100160	762.758740219344
Cluster_146	MG100161	350.467853117173
Cluster_146	MG100162	643.154229343882
Cluster_146	MG100163	276.220996995401
Cluster_146	MG100164	638.477509340577
Cluster_146	MG100165	39781.4796229828
Cluster_146	MG100166	3643.44162784148
Cluster_146	MG100167	4322.55482637335
Cluster_146	MG100168	157.322304117501
Cluster_146	MG100169	5464.1264331381
Cluster_146	MG100170	7248.35992589301
Cluster_146	MG100171	2207.33095511334
Cluster_146	MG100172	232.76483413307
Cluster_146	MG100173	974.947877099097
Cluster_146	MG100174	1607.12920839109
Cluster_146	MG100175	375.876799949984
Cluster_146	MG100176	8190.35667072871
Cluster_146	MG100177	427.282232337219
Cluster_146	MG100178	744.692990415549
Cluster_146	MG100179	1497.77616714476
Cluster_146	MG100180	3467.66422986936
Cluster_146	MG100181	4549.69603672241
Cluster_146	MG100182	527.482954919597
Cluster_146	MG100183	223.3559402698
Cluster_146	MG100184	331.450106445359
Cluster_146	MG100185	1385.63414107653
Cluster_146	MG100186	364.09894855765
Cluster_146	MG100187	221.34645016001
Cluster_146	MG100188	905.117988290442
Cluster_146	MG100189	1278.8876820939
Cluster_146	MG100190	280.17176100626
Cluster_146	MG100191	241.311771280112
Cluster_146	MG100192	705.577927002361
Cluster_146	MG100193	531.503708029352
Cluster_146	MG100194	223.93807009334
Cluster_146	MG100195	215.84200587486
Cluster_146	MG100196	418.845596141416
Cluster_146	MG100197	194.669963547914
Cluster_146	MG100198	1361.62815526465
Cluster_146	MG100199	839.397539036776
Cluster_146	MG100200	894.354735897996
Cluster_146	MG100201	2052.49114149173
Cluster_146	MG100202	1762.41208033029
Cluster_146	MG100203	1107.39906700256
Cluster_146	MG100204	2055.25743009606
Cluster_146	MG100205	290.001270571203
Cluster_146	MG100206	554.541712593857
Cluster_146	MG100207	182.095787695455
Cluster_146	MG100208	346.133718827292
Cluster_146	MG100209	192.752505782575
Cluster_147	MG100125	1955.10260398918
Cluster_147	MG100126	2270.57889053452
Cluster_147	MG100127	708.076678566463
Cluster_147	MG100128	1489.63484871743
Cluster_147	MG100129	779.03614451994
Cluster_147	MG100130	427.250456958391
Cluster_147	MG100131	1057.8475483453
Cluster_147	MG100132	6346.79759605343
Cluster_147	MG100133	3863.87513367933
Cluster_147	MG100134	2155.10215862174
Cluster_147	MG100136	999.11790251483
Cluster_147	MG100137	325.440577489691
Cluster_147	MG100138	691.58469376644
Cluster_147	MG100139	3011.3275276957
Cluster_147	MG100140	486.186155994261
Cluster_147	MG100141	742.031384788637
Cluster_147	MG100142	382.533362753942
Cluster_147	MG100143	400.08225070635
Cluster_147	MG100144	415.732849142699
Cluster_147	MG100145	1765.12516077465
Cluster_147	MG100146	1582.94020404656
Cluster_147	MG100147	9710.44758594891
Cluster_147	MG100148	1994.00755077284
Cluster_147	MG100149	969.562722521787
Cluster_147	MG100150	467.844415187038
Cluster_147	MG100151	2153.88208418731
Cluster_147	MG100152	900.047528889835
Cluster_147	MG100153	779.088385629406
Cluster_147	MG100154	4370.38925994788
Cluster_147	MG100155	622.748905906811
Cluster_147	MG100156	942.555537946241
Cluster_147	MG100157	1536.58188979023
Cluster_147	MG100158	4323.48338261886
Cluster_147	MG100159	3081.28827009568
Cluster_147	MG100160	2407.62923285454
Cluster_147	MG100161	748.139929956642
Cluster_147	MG100162	470.90730069169
Cluster_147	MG100163	518.153880148625
Cluster_147	MG100164	525.965741005436
Cluster_147	MG100165	995.062153065057
Cluster_147	MG100166	877.900914751575
Cluster_147	MG100167	1148.4476744065
Cluster_147	MG100168	5549.12759510318
Cluster_147	MG100169	1205.31624149839
Cluster_147	MG100170	839.682173739756
Cluster_147	MG100171	857.081680953184
Cluster_147	MG100172	576.000958974013
Cluster_147	MG100173	22396.8460294555
Cluster_147	MG100174	965.817514649113
Cluster_147	MG100175	1694.41252011713
Cluster_147	MG100176	2177.65935786258
Cluster_147	MG100177	751.197972189435
Cluster_147	MG100178	1805.75406380782
Cluster_147	MG100179	809.316378414245
Cluster_147	MG100180	5358.60387252214
Cluster_147	MG100181	385.506718349607
Cluster_147	MG100182	1535.48019623935
Cluster_147	MG100183	386.398763523957
Cluster_147	MG100184	1377.71974096866
Cluster_147	MG100185	456.025344260387
Cluster_147	MG100186	1096.43373971089
Cluster_147	MG100187	381.09756097561
Cluster_147	MG100188	721.222044536909
Cluster_147	MG100189	414.341642944345
Cluster_147	MG100190	923.625863057986
Cluster_147	MG100191	14651.4386048493
Cluster_147	MG100192	707.385356816364
Cluster_147	MG100193	1212.12506522197
Cluster_147	MG100194	332.74292591929
Cluster_147	MG100195	6819.3326005357
Cluster_147	MG100196	1099.89966426728
Cluster_147	MG100197	247.522832900569
Cluster_147	MG100198	401.297312614151
Cluster_147	MG100199	688.783096813623
Cluster_147	MG100200	2274.07686510176
Cluster_147	MG100201	1000.9352540384
Cluster_147	MG100202	616.10833945751
Cluster_147	MG100203	598.503568141929
Cluster_147	MG100204	2603.6011161956
Cluster_147	MG100205	1877.64292946343
Cluster_147	MG100206	395.431058133873
Cluster_147	MG100207	2199.72079494753
Cluster_147	MG100208	878.771887264595
Cluster_148	MG100125	569.897769218824
Cluster_148	MG100126	733.290502078743
Cluster_148	MG100127	1286.75178848457
Cluster_148	MG100128	6230.8849034631
Cluster_148	MG100129	1759.24142480499
Cluster_148	MG100130	499.726937132816
Cluster_148	MG100131	3055.22865550319
Cluster_148	MG100132	6940.58944835667
Cluster_148	MG100133	2156.48710336075
Cluster_148	MG100134	1528.4763799444
Cluster_148	MG100135	373.134328358209
Cluster_148	MG100136	1551.72619979351
Cluster_148	MG100137	844.179149659041
Cluster_148	MG100138	1527.11341019147
Cluster_148	MG100139	1134.39028028397
Cluster_148	MG100140	713.538719268557
Cluster_148	MG100141	761.037864009549
Cluster_148	MG100142	271.154400120654
Cluster_148	MG100145	337.643876796731
Cluster_148	MG100146	3279.18183153251
Cluster_148	MG100147	1136.87368019124
Cluster_148	MG100148	248.739849469322
Cluster_148	MG100149	199.400607854006
Cluster_148	MG100150	451.691388350865
Cluster_148	MG100151	2954.35505022386
Cluster_148	MG100152	4336.24013789927
Cluster_148	MG100153	146.458658724816
Cluster_148	MG100154	868.102154715692
Cluster_148	MG100155	2369.46795176083
Cluster_148	MG100156	240.029526532763
Cluster_148	MG100157	1570.96189120861
Cluster_148	MG100158	1027.24052773859
Cluster_148	MG100159	226.061865407776
Cluster_148	MG100160	480.806695188776
Cluster_148	MG100161	1792.62999064196
Cluster_148	MG100162	2363.89191211297
Cluster_148	MG100163	338.248507165382
Cluster_148	MG100164	591.944434030965
Cluster_148	MG100166	824.618813782419
Cluster_148	MG100167	1862.38183778291
Cluster_148	MG100168	389.075662996834
Cluster_148	MG100169	1566.36582975073
Cluster_148	MG100170	664.555788584592
Cluster_148	MG100171	740.047765845746
Cluster_148	MG100172	607.272622076095
Cluster_148	MG100173	2302.14327933057
Cluster_148	MG100174	1083.80502140329
Cluster_148	MG100175	3124.3936735191
Cluster_148	MG100176	856.703702612468
Cluster_148	MG100178	6344.60868516374
Cluster_148	MG100179	880.646144405716
Cluster_148	MG100180	4852.74573290145
Cluster_148	MG100181	298.876216556549
Cluster_148	MG100182	3300.80397261595
Cluster_148	MG100183	377.643504531722
Cluster_148	MG100184	2443.0950709973
Cluster_148	MG100185	469.535275126868
Cluster_148	MG100187	356.061356489902
Cluster_148	MG100188	406.044408354904
Cluster_148	MG100189	2415.34634802624
Cluster_148	MG100190	514.137221476886
Cluster_148	MG100192	362.050506008992
Cluster_148	MG100193	614.746284156415
Cluster_148	MG100195	1168.94870566715
Cluster_148	MG100196	587.261710007492
Cluster_148	MG100197	410.509031198686
Cluster_148	MG100198	1539.05427978883
Cluster_148	MG100199	778.108870997126
Cluster_148	MG100200	431.851967654046
Cluster_148	MG100201	2165.24416045525
Cluster_148	MG100202	491.464758666942
Cluster_148	MG100203	2695.18687303477
Cluster_148	MG100204	2469.53933942378
Cluster_148	MG100205	2988.60472853614
Cluster_148	MG100206	2130.0662917957
Cluster_148	MG100207	2316.75493759066
Cluster_149	MG100125	439.636733610817
Cluster_149	MG100126	909.188010184456
Cluster_149	MG100127	528.725444817185
Cluster_149	MG100128	591.585005474841
Cluster_149	MG100129	1736.54679039346
Cluster_149	MG100130	1527.30904201934
Cluster_149	MG100131	6242.61849175561
Cluster_149	MG100132	6567.71378353671
Cluster_149	MG100133	12538.3854803078
Cluster_149	MG100134	754.743673436967
Cluster_149	MG100135	109.051110859686
Cluster_149	MG100136	1338.62552769309
Cluster_149	MG100137	4291.83458063122
Cluster_149	MG100138	5714.33954772606
Cluster_149	MG100139	5227.3323079781
Cluster_149	MG100140	755.436408111003
Cluster_149	MG100141	2550.69345860819
Cluster_149	MG100142	62.8693574751666
Cluster_149	MG100143	5046.10044317858
Cluster_149	MG100144	9535.66178688737
Cluster_149	MG100145	824.269819847214
Cluster_149	MG100146	1249.13491452153
Cluster_149	MG100147	779.183690115082
Cluster_149	MG100148	366.256815965945
Cluster_149	MG100149	512.938746961482
Cluster_149	MG100150	2252.71018243988
Cluster_149	MG100151	517.070237757339
Cluster_149	MG100152	1615.98518105322
Cluster_149	MG100153	893.50239520227
Cluster_149	MG100154	3483.72305149317
Cluster_149	MG100155	479.165406914557
Cluster_149	MG100156	1962.42041385711
Cluster_149	MG100157	501.307901308287
Cluster_149	MG100158	4012.64007102597
Cluster_149	MG100159	956.757766902442
Cluster_149	MG100160	413.936635347012
Cluster_149	MG100161	559.761512924537
Cluster_149	MG100162	935.160797722305
Cluster_149	MG100163	94.2017477494494
Cluster_149	MG100164	410.431087454601
Cluster_149	MG100165	3030.35469250453
Cluster_149	MG100166	1962.67282853747
Cluster_149	MG100167	1063.24827886532
Cluster_149	MG100168	30504.2564239576
Cluster_149	MG100169	1268.58833528915
Cluster_149	MG100170	699.323843256142
Cluster_149	MG100171	1845.4700199692
Cluster_149	MG100172	755.991233631934
Cluster_149	MG100173	1720.05535665437
Cluster_149	MG100174	1088.85812309396
Cluster_149	MG100175	6765.17532393809
Cluster_149	MG100176	683.614251404287
Cluster_149	MG100177	329.907026409668
Cluster_149	MG100178	9477.62465664781
Cluster_149	MG100179	3492.64709341227
Cluster_149	MG100180	5071.03361807356
Cluster_149	MG100181	13494.5743046959
Cluster_149	MG100182	7348.07868003754
Cluster_149	MG100183	161.571215032619
Cluster_149	MG100184	345.953223099105
Cluster_149	MG100185	1869.66819517931
Cluster_149	MG100186	223.940550801661
Cluster_149	MG100188	642.967053830804
Cluster_149	MG100189	531.908377252856
Cluster_149	MG100190	1338.42641743202
Cluster_149	MG100191	5293.48330000746
Cluster_149	MG100192	3136.32487294624
Cluster_149	MG100193	6106.10331540003
Cluster_149	MG100194	188.441216208381
Cluster_149	MG100195	411.253867278464
Cluster_149	MG100196	292.356661850468
Cluster_149	MG100198	2208.97378747938
Cluster_149	MG100199	736.674237575972
Cluster_149	MG100200	246.287105592786
Cluster_149	MG100201	1426.87809222265
Cluster_149	MG100202	249.704531082432
Cluster_149	MG100203	6468.47259507579
Cluster_149	MG100204	4465.91410524767
Cluster_149	MG100205	824.284566652318
Cluster_149	MG100206	559.122827677144
Cluster_149	MG100207	7520.26599355386
Cluster_149	MG100208	383.915844333171
Cluster_15	MG100125	2904.32148865208
Cluster_15	MG100126	794.087862939556
Cluster_15	MG100127	1887.5649223709
Cluster_15	MG100128	1961.07456352774
Cluster_15	MG100129	1887.76331905413
Cluster_15	MG100130	513.877421890165
Cluster_15	MG100131	764.961721967856
Cluster_15	MG100132	1569.99250715735
Cluster_15	MG100133	841.835039399842
Cluster_15	MG100136	1153.80361064643
Cluster_15	MG100137	500.865333852497
Cluster_15	MG100138	960.238125736447
Cluster_15	MG100139	1778.26982597795
Cluster_15	MG100140	567.922591617525
Cluster_15	MG100141	529.070402676503
Cluster_15	MG100142	346.740638002774
Cluster_15	MG100143	526.954446896816
Cluster_15	MG100144	438.994322814923
Cluster_15	MG100145	1642.71648191119
Cluster_15	MG100146	1561.28437477989
Cluster_15	MG100147	1024.44972899402
Cluster_15	MG100148	803.31943790327
Cluster_15	MG100149	1247.59510265074
Cluster_15	MG100150	950.665643619845
Cluster_15	MG100151	2327.34749144775
Cluster_15	MG100152	950.612896846262
Cluster_15	MG100153	1045.80992869266
Cluster_15	MG100154	1158.20232412634
Cluster_15	MG100155	912.930905662267
Cluster_15	MG100156	3003.01608735099
Cluster_15	MG100157	2464.47859946476
Cluster_15	MG100158	717.489770920104
Cluster_15	MG100159	894.456662269583
Cluster_15	MG100160	1352.4896768125
Cluster_15	MG100161	1445.43615492455
Cluster_15	MG100162	1120.65082833427
Cluster_15	MG100163	404.92684223731
Cluster_15	MG100164	378.966444764596
Cluster_15	MG100165	443.869254185328
Cluster_15	MG100166	2853.83876639201
Cluster_15	MG100167	807.529794974504
Cluster_15	MG100168	1759.61377834152
Cluster_15	MG100169	683.873242855929
Cluster_15	MG100170	612.963805194152
Cluster_15	MG100171	717.188784501259
Cluster_15	MG100172	1611.90405089007
Cluster_15	MG100173	762.173491144817
Cluster_15	MG100174	453.084107851201
Cluster_15	MG100175	5093.01876620488
Cluster_15	MG100176	799.846827844528
Cluster_15	MG100177	1006.66121076015
Cluster_15	MG100178	1949.58673033137
Cluster_15	MG100179	2118.87499885434
Cluster_15	MG100180	3491.57508377362
Cluster_15	MG100181	802.92178505178
Cluster_15	MG100182	4158.8829536791
Cluster_15	MG100184	2366.68559305248
Cluster_15	MG100185	455.136760913917
Cluster_15	MG100186	1251.12429256931
Cluster_15	MG100187	415.200300365758
Cluster_15	MG100188	525.242757300131
Cluster_15	MG100189	686.320541320465
Cluster_15	MG100190	684.771860812842
Cluster_15	MG100191	533.222581920599
Cluster_15	MG100192	486.703146444051
Cluster_15	MG100193	779.250986244999
Cluster_15	MG100195	506.809794042156
Cluster_15	MG100196	6185.92723966434
Cluster_15	MG100197	297.619047619048
Cluster_15	MG100198	1552.31205433455
Cluster_15	MG100199	772.147005258685
Cluster_15	MG100200	1089.75343249517
Cluster_15	MG100201	1749.79289900536
Cluster_15	MG100202	480.816261374231
Cluster_15	MG100203	523.977254036506
Cluster_15	MG100205	965.409653380625
Cluster_15	MG100206	746.265125674571
Cluster_15	MG100207	1536.03916873878
Cluster_150	MG100125	992.113128629699
Cluster_150	MG100126	1541.33070167271
Cluster_150	MG100127	6326.97542022661
Cluster_150	MG100128	889.801810463157
Cluster_150	MG100129	1048.66460467748
Cluster_150	MG100130	453.880214769498
Cluster_150	MG100131	1218.77308806958
Cluster_150	MG100132	160.293595595943
Cluster_150	MG100133	467.93514526753
Cluster_150	MG100134	272.467665120931
Cluster_150	MG100135	54.0082947646268
Cluster_150	MG100136	3604.31570798486
Cluster_150	MG100137	181.467567363575
Cluster_150	MG100138	613.222321954775
Cluster_150	MG100139	279.587937953418
Cluster_150	MG100140	965.145844321953
Cluster_150	MG100141	828.268954233579
Cluster_150	MG100142	68.8047278242733
Cluster_150	MG100143	356.149224294918
Cluster_150	MG100144	1141.24010838144
Cluster_150	MG100145	693.711545398391
Cluster_150	MG100146	1040.67846188863
Cluster_150	MG100147	552.146373822553
